locality,proprety_type,price,bedrooms,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool,commune_code
8790 Waregem,1,119000,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,2.0,4,0.0,8790
4030 GRIVEGNEE,1,119000,1.0,4,0.0,0.0,1.0,40.0,0.0,0.0,60.0,0.0,3.0,4,0.0,4030
4800 Verviers,0,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0,5,0.0,4800
6240 Farciennes,4,119000,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,110.0,390.0,3.0,1,0.0,6240
8370 Blankenberge,0,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,4,0.0,8370
4000 Lige,4,119000,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,2.0,2,0.0,4000
5000 Namur,1,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,4,0.0,5000
5300 Andenne,1,119000,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,4,0.0,5300
7100 HAINE-SAINT-PIERRE,1,119000,2.0,2,0.0,0.0,1.0,3.0,0.0,0.0,76.0,0.0,3.0,4,0.0,7100
6141 Forchies-la-Marche,4,119000,2.0,4,0.0,0.0,1.0,25.0,1.0,200.0,120.0,271.0,2.0,2,0.0,6141
6060 Charleroi Gilly,4,119000,1.0,2,0.0,0.0,1.0,7.0,0.0,0.0,86.0,0.0,3.0,4,0.0,6060
8660 De Panne,1,119000,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,5,0.0,8660
5500 Dinant,4,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,4,0.0,5500
3001 Heverlee,0,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,4,0.0,3001
7160 Chapelle-lez-Herlaimont Piton,4,119000,4.0,4,0.0,0.0,0.0,0.0,1.0,145.0,165.0,290.0,2.0,1,0.0,7160
2430 Laakdal,3,119000,3.0,2,0.0,0.0,1.0,35.0,1.0,600.0,85.0,600.0,4.0,2,0.0,2430
7600 Peruwelz,4,119000,2.0,4,0.0,0.0,0.0,0.0,1.0,400.0,101.0,491.0,2.0,4,0.0,7600
7000 Mons,1,119000,2.0,4,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,4,0.0,7000
8400 Oostende,0,119000,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,0.0,8400
6250 AISEAU,4,119000,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1658.0,3.0,4,0.0,6250
7500 Tournai,1,119000,1.0,2,0.0,0.0,1.0,10.0,0.0,0.0,75.0,0.0,2.0,2,0.0,7500
3840 Hoepertingen,1,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,4,0.0,3840
4020 Lige Bressoux,4,119000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,180.0,54.0,3.0,1,0.0,4020
7130 Binche,4,119000,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,65.0,2.0,4,0.0,7130
7700 Mouscron,4,119000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,85.0,87.0,2.0,2,0.0,7700
1320 HAMME-MILLE,0,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,5,0.0,1320
6060 Gilly,4,119000,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,2.0,4,0.0,6060
8540 Deerlijk,1,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,2.0,5,0.0,8540
1090 Jette,0,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,2,0.0,1090
9150 BAZEL,4,119000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,1,0.0,9150
3000 Leuven,4,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,4,0.0,3000
5640 Mettet,4,119000,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,4,0.0,5640
7012 Mons,4,119000,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,77.0,70.0,2.0,5,0.0,7012
8000 Brugge,0,119000,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,5,0.0,8000
7700 Mouscron,4,119000,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,125.0,2.0,4,0.0,7700
6600 Bastogne,4,119000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,149.0,669.0,2.0,0,0.0,6600
7506 Tournai Willemeau,4,119000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,116.0,566.0,3.0,2,0.0,7506
7000 Mons,1,119000,2.0,4,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,4,0.0,7000
6460 Chimay,4,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,102.0,120.0,2.0,4,0.0,6460
7620 JOLLAIN-MERLIN,4,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,2.0,4,0.0,7620
7500 Tournai,1,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2.0,4,0.0,7500
6920 Wellin,4,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,2.0,4,0.0,6920
4630 Soumagne,1,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,4630
5190 Ham sur Sambre,1,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,5,0.0,5190
1080 Bruxelles 8,1,119000,1.0,2,0.0,0.0,1.0,10.0,0.0,0.0,48.0,0.0,4.0,4,0.0,1080
7740 Pecq,4,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,7740
6141 Forchies-la-Marche,1,119000,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5,0.0,6141
8370 Blankenberge,1,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8370
7034 Obourg,1,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,0.0,7034
7700 Mouscron,1,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,2.0,4,0.0,7700
9600 Ronse,4,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,0.0,9600
3970 Leopoldsburg,1,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,2.0,4,0.0,3970
1020 Bruxelles 2,1,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0,4,0.0,1020
5190 MOUSTIER-SUR-SAMBRE,4,119000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,3.0,0,0.0,5190
7711 Dottignies,4,119000,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,2.0,4,0.0,7711
1080 Molenbeek-Saint-Jean,4,119000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,4,0.0,1080
2000 Antwerp,4,119500,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,2000
5300 Andenne,4,119500,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,120.0,104.0,2.0,2,0.0,5300
4100 Seraing,4,119500,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,3.0,4,0.0,4100
3000 Leuven,1,119500,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,3000
4000 Lige,0,119500,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,4,0.0,4000
8400 Oostende,0,119500,1.0,6,1.0,0.0,1.0,2.0,0.0,0.0,48.0,0.0,2.0,5,0.0,8400
4000 Lige,0,119500,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,4,0.0,4000
9500 Geraardsbergen,4,119500,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,2.0,2,0.0,9500
7900 Leuze-En-Hainaut,1,119500,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,2.0,4,0.0,7900
2020 Antwerp,1,119500,1.0,0,0.0,0.0,1.0,3.0,0.0,0.0,50.0,0.0,2.0,4,0.0,2020
9100 Sint-Niklaas,1,119500,1.0,4,0.0,0.0,1.0,4.0,0.0,0.0,73.0,0.0,2.0,2,0.0,9100
9500 Geraardsbergen,4,119500,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,88.0,380.0,2.0,1,0.0,9500
2018 Antwerpen,4,119800,1.0,2,1.0,0.0,1.0,4.0,0.0,0.0,20.0,0.0,3.0,5,0.0,2018
2018 Antwerp,1,119800,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,4,0.0,2018
7370 Dour Elouges,4,119800,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,150.0,154.0,2.0,4,0.0,7370
2018 Antwerp,1,119900,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,4,0.0,2018
7110 La Louvire Houdeng-Aimeries,4,119900,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,118.0,230.0,2.0,4,0.0,7110
1000 Brussels,0,119900,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,4,0.0,1000
3970 Leopoldsburg,1,119900,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,3.0,4,0.0,3970
6590 Momignies,1,119900,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5,0.0,6590
8500 Kortrijk,0,119900,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,5,0.0,8500
6141 Forchies-la-Marche,4,119999,2.0,2,0.0,0.0,1.0,34.0,1.0,178.0,107.0,290.0,2.0,4,0.0,6141
6031 Monceau-sur-Sambre,4,119999,1.0,2,0.0,0.0,1.0,28.0,1.0,79.0,92.0,330.0,3.0,2,0.0,6031
6150 Anderlues,4,119999,2.0,4,0.0,0.0,1.0,43.0,1.0,150.0,140.0,232.0,2.0,2,0.0,6150
6031 Monceau-sur-Sambre,4,119999,2.0,0,0.0,0.0,1.0,21.0,1.0,36.0,112.0,190.0,3.0,2,0.0,6031
6040 Jumet,4,119999,3.0,2,0.0,0.0,1.0,8.0,0.0,0.0,135.0,150.0,2.0,4,0.0,6040
6182 Souvret,4,119999,3.0,4,0.0,0.0,1.0,14.0,1.0,70.0,166.0,260.0,2.0,2,0.0,6182
6040 Jumet,4,119999,2.0,2,0.0,0.0,1.0,28.0,1.0,360.0,98.0,580.0,2.0,2,0.0,6040
6230 Viesville,4,120000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,110.0,80.0,2.0,2,0.0,6230
8400 Oostende,1,120000,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,1,0.0,8400
7100 La Louviere,4,120000,3.0,2,0.0,0.0,1.0,11.0,1.0,40.0,114.0,90.0,2.0,4,0.0,7100
6880 Bertrix,1,120000,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0,4,0.0,6880
5580 Rochefort,4,120000,6.0,4,0.0,0.0,0.0,0.0,0.0,0.0,180.0,76.0,3.0,1,0.0,5580
3700 Tongeren,1,120000,2.0,2,0.0,0.0,1.0,5.0,0.0,0.0,86.0,0.0,2.0,4,0.0,3700
6870 HATRIVAL,4,120000,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1210.0,4.0,1,0.0,6870
5530 EVREHAILLES,4,120000,2.0,4,0.0,0.0,1.0,9.0,0.0,0.0,150.0,430.0,2.0,1,0.0,5530
6180 Courcelles,1,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,2.0,4,0.0,6180
4000 Lige Glain,4,120000,2.0,2,0.0,0.0,0.0,0.0,1.0,40.0,111.0,139.0,2.0,2,0.0,4000
1180 Uccle,0,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,4,0.0,1180
4101 Seraing,4,120000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,4,0.0,4101
4350 Remicourt,4,120000,1.0,2,0.0,0.0,1.0,19.0,1.0,192.0,61.0,235.0,2.0,2,0.0,4350
8400 Oostende,1,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,1,0.0,8400
7340 Paturages,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,104.0,180.0,3.0,1,0.0,7340
7370 Wihries,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3173.0,3.0,1,0.0,7370
6560 Erquelinnes,4,120000,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,292.0,450.0,2.0,2,0.0,6560
9230 Wetteren,4,120000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,70.0,52.0,2.0,1,0.0,9230
7387 Roisin,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1830.0,4.0,1,0.0,7387
4100 Seraing,4,120000,3.0,2,0.0,0.0,1.0,6.0,0.0,0.0,120.0,60.0,2.0,4,0.0,4100
8370 Blankenberge,0,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,8370
4100 Seraing,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,173.0,245.0,2.0,4,0.0,4100
6590 Momignies,4,120000,3.0,2,0.0,0.0,0.0,0.0,1.0,300.0,92.0,340.0,2.0,4,0.0,6590
6010 Couillet,4,120000,3.0,4,0.0,0.0,0.0,0.0,1.0,80.0,125.0,170.0,2.0,1,0.0,6010
6210 Les Bons Villers,4,120000,3.0,2,0.0,0.0,0.0,0.0,1.0,95.0,150.0,210.0,4.0,0,0.0,6210
6960 Manhay,4,120000,6.0,2,0.0,0.0,0.0,0.0,1.0,11020.0,270.0,11020.0,3.0,0,0.0,6960
7040 QUVY-LE-PETIT,4,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,81.0,550.0,2.0,4,0.0,7040
3582 Beringen,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,143.0,441.0,4.0,2,0.0,3582
6880 Bertrix,4,120000,4.0,2,0.0,0.0,0.0,0.0,1.0,20.0,163.0,381.0,3.0,2,0.0,6880
6900 Marche-en-Famenne,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.0,4.0,4,0.0,6900
9300 Aalst,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,127.0,177.0,2.0,2,0.0,9300
1060 Saint-Gilles,0,120000,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,1,0.0,1060
7340 Wasmes,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1770.0,2.0,1,0.0,7340
2222 Wiekevorst,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,127.0,4.0,4,0.0,2222
7390 Quaregnon,4,120000,3.0,4,0.0,0.0,1.0,30.0,1.0,70.0,95.0,225.0,2.0,4,0.0,7390
7190 ECAUSSINNES-DENGHIEN,1,120000,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,2.0,2,0.0,7190
7321 HARCHIES,4,120000,2.0,2,0.0,0.0,1.0,76.0,0.0,0.0,0.0,760.0,2.0,1,0.0,7321
8570 Vichte,4,120000,3.0,0,0.0,0.0,0.0,0.0,1.0,10.0,85.0,83.0,2.0,1,0.0,8570
9420 Mere,4,120000,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,745.0,3.0,3,0.0,9420
2300 Turnhout,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,2300
3960 Bree,4,120000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,3.0,4,0.0,3960
6441 Erpion,1,120000,1.0,2,0.0,0.0,1.0,13.0,0.0,0.0,45.0,0.0,2.0,4,0.0,6441
8370 Blankenberge,4,120000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,123.0,499.0,2.0,1,0.0,8370
2230 Herselt,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3708.0,4.0,1,0.0,2230
2170 Merksem,1,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,4,0.0,2170
6900 Aye,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,4.0,0,0.0,6900
6000 Charleroi,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,6000
1140 Evere,1,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1140
7370 Dour,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,130.0,190.0,2.0,4,0.0,7370
7332 Sirault,4,120000,6.0,2,0.0,0.0,0.0,0.0,0.0,0.0,440.0,971.0,3.0,1,0.0,7332
5150 Floreffe,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,2.0,4,0.0,5150
8310 Assebroek,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,2.0,1,0.0,8310
8620 Nieuwpoort,3,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,44.0,120.0,4.0,5,0.0,8620
5190 Jemeppe-sur-Sambre,4,120000,3.0,2,0.0,0.0,0.0,0.0,1.0,1.0,103.0,0.0,2.0,4,0.0,5190
9032 Wondelgem,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,2.0,4,0.0,9032
1000 Bruxelles,0,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,1000
5000 Namur,4,120000,5.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,5000
4020 Lige,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,4020
3300 Tienen,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,2.0,2,0.0,3300
7340 Colfontaine,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,2.0,4,0.0,7340
7090 Braine-le-Comte,1,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,7090
9401 Pollare,4,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,3.0,4,0.0,9401
8430 Middelkerke,0,120000,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,5,0.0,8430
1030 Schaerbeek,0,120000,1.0,2,0.0,0.0,1.0,8.0,0.0,0.0,28.0,0.0,2.0,1,0.0,1030
8430 Middelkerke,0,120000,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,4,0.0,8430
7340 Wasmes Colfontaine,4,120000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,166.0,250.0,2.0,2,0.0,7340
4181 Filot,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,107.0,306.0,3.0,2,0.0,4181
1000 Brussels City,0,120000,2.0,2,0.0,0.0,1.0,45.0,0.0,0.0,25.0,0.0,2.0,2,0.0,1000
5650 Walcourt Vogene,4,120000,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,143.0,3.0,1,0.0,5650
1040 Etterbeek,0,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,5,0.0,1040
4300 Waremme,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,140.0,96.0,3.0,2,0.0,4300
7090 Braine-le-Comte,1,120000,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,4,0.0,7090
4800 Verviers Ensival,4,120000,6.0,2,0.0,0.0,1.0,12.0,1.0,166.0,150.0,210.0,2.0,1,0.0,4800
4960 Malmedy,1,120000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,2.0,4,0.0,4960
5580 Rochefort,1,120000,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,5,0.0,5580
3740 Bilzen,1,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,4,0.0,3740
8930 Menen,4,120000,2.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,89.0,2.0,1,0.0,8930
4682 Heure-le-Romain,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,73.0,103.0,3.0,4,0.0,4682
1390 Grez-Doiceau,4,120000,3.0,2,0.0,0.0,0.0,0.0,1.0,1.0,183.0,1713.0,4.0,1,0.0,1390
6060 Charleroi,4,120000,2.0,2,0.0,0.0,1.0,9.0,0.0,0.0,0.0,100.0,3.0,4,0.0,6060
4608 Warsage La Heydt,1,120000,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,5,0.0,4608
2000 Antwerp,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,4,0.0,2000
7130 Binche,4,120000,3.0,2,0.0,0.0,1.0,15.0,0.0,0.0,107.0,72.0,2.0,2,0.0,7130
1300 Wavre,0,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,4,0.0,1300
4160 Anthisnes,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,3.0,4,0.0,4160
4100 Seraing,1,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,4100
7100 Haine-Saint-Pierre,4,120000,2.0,2,0.0,0.0,1.0,15.0,1.0,384.0,0.0,384.0,2.0,2,0.0,7100
6181 Courcelles Gouylez-Piton,4,120000,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,0.0,6181
6030 Marchienne-au-Pont,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,176.0,420.0,2.0,4,0.0,6030
2018 Antwerp,0,120000,2.0,4,0.0,0.0,1.0,3.0,0.0,0.0,40.0,0.0,2.0,4,0.0,2018
8790 Waregem,1,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,4,0.0,8790
7860 Lessines,4,120000,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,440.0,2.0,1,0.0,7860
4400 FLMALLE-GRANDE,4,120000,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,114.0,2.0,0,0.0,4400
1180 Uccle,1,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,4,0.0,1180
7860 Lessines,4,120000,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,105.0,60.0,2.0,4,0.0,7860
4000 Lige,1,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,2.0,2,0.0,4000
7802 Ormeignies,4,120000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,3.0,4,0.0,7802
2030 Antwerp,4,120000,2.0,2,0.0,0.0,1.0,8.0,0.0,0.0,90.0,0.0,2.0,1,0.0,2030
6001 Charleroi Marcinelle,1,120000,2.0,2,0.0,0.0,1.0,1.0,0.0,0.0,92.0,0.0,2.0,4,0.0,6001
7700 Mouscron,4,120000,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,224.0,259.0,2.0,1,0.0,7700
8800 Roeselare,4,120000,2.0,4,0.0,0.0,0.0,0.0,1.0,140.0,85.0,240.0,2.0,1,0.0,8800
3400 Landen,1,120000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4,0.0,3400
1081 Koekelberg,0,120000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,2,0.0,1081
6010 Charleroi,1,120000,2.0,4,0.0,0.0,1.0,4.0,0.0,0.0,80.0,0.0,2.0,4,0.0,6010
8400 Oostende,1,120000,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,4,0.0,8400
7110 La Louvire Houdeng-Goegnies,4,120000,5.0,4,0.0,0.0,1.0,20.0,0.0,0.0,177.0,260.0,2.0,2,0.0,7110
7760 Celles,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,153.0,120.0,3.0,1,0.0,7760
2000 Antwerp,4,120000,1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,5,0.0,2000
7700 Mouscron,1,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,4,0.0,7700
4520 Wanze,4,120000,2.0,2,0.0,0.0,1.0,20.0,0.0,0.0,90.0,446.0,3.0,2,0.0,4520
5000 Namur,0,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,4,0.0,5000
7500 Tournai,1,120000,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2.0,1,0.0,7500
7380 Quivrain,4,120000,3.0,4,0.0,0.0,1.0,16.0,1.0,700.0,88.0,757.0,3.0,0,0.0,7380
5530 Yvoir,3,120000,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,62.0,494.0,4.0,3,0.0,5530
7012 Jemappes,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,4,0.0,7012
7860 Lessines,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,125.0,250.0,2.0,4,0.0,7860
4040 Herstal,4,120000,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,2.0,4,0.0,4040
4101 Seraing,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1332.0,2.0,2,0.0,4101
4820 Dison,4,120000,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,121.0,69.0,3.0,4,0.0,4820
5060 Sambreville Falisolle,4,120000,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,101.0,320.0,3.0,2,0.0,5060
7380 Quievrain,4,120000,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,130.0,94.0,2.0,5,0.0,7380
7000 Mons,4,120000,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,147.0,230.0,2.0,1,0.0,7000
4800 Verviers,1,120000,2.0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5,0.0,4800
9300 Aalst,1,120000,1.0,2,0.0,0.0,1.0,15.0,0.0,0.0,65.0,0.0,2.0,2,0.0,9300
6010 Charleroi Couillet,4,120000,1.0,2,0.0,0.0,1.0,24.0,0.0,0.0,129.0,129.0,3.0,2,0.0,6010
7012 Jemappes,4,120000,2.0,0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,250.0,2.0,1,0.0,7012
